21,Open,Empty, 2024-06-05 18:18:39
21,Open,Empty, 2024-06-05 18:18:46
20,Open,Empty, 2024-06-05 18:18:53
21,Open,Empty, 2024-06-05 18:19:00
20,Closed,Empty, 2024-06-06 08:56:13
20,Closed,Empty, 2024-06-06 08:56:16
25,Closed,Empty, 2024-06-06 08:56:19
20,Closed,Empty, 2024-06-06 08:56:22
20,Closed,Empty, 2024-06-06 08:56:25
20,Closed,Empty, 2024-06-06 08:56:28
20,Closed,Empty, 2024-06-06 08:56:31
20,Closed,Empty, 2024-06-06 08:56:34
20,Closed,Empty, 2024-06-06 08:56:37
20,Closed,Empty, 2024-06-06 08:56:40
25,Closed,Empty, 2024-06-06 08:56:43
20,Closed,Empty, 2024-06-06 08:56:46
20,Closed,Empty, 2024-06-06 08:56:49
20,Closed,Empty, 2024-06-06 08:56:52
20,Closed,Empty, 2024-06-06 08:56:55
20,Closed,Empty, 2024-06-06 08:56:58
20,Closed,Empty, 2024-06-06 08:57:01
20,Closed,Empty, 2024-06-06 08:57:04
20,Closed,Empty, 2024-06-06 08:57:07
20,Closed,Empty, 2024-06-06 08:57:10
20,Closed,Empty, 2024-06-06 08:57:13
18,Closed,Empty, 2024-06-06 11:19:35
19,Closed,Empty, 2024-06-06 11:19:38
19,Closed,Empty, 2024-06-06 11:19:41
18,Closed,Empty, 2024-06-06 11:19:44
19,Closed,Empty, 2024-06-06 11:19:47
19,Closed,Empty, 2024-06-06 11:19:50
18,Closed,Empty, 2024-06-06 11:19:53
19,Closed,Empty, 2024-06-06 11:19:56
19,Closed,Empty, 2024-06-06 11:19:59
18,Closed,Empty, 2024-06-06 11:20:02
17,Closed,Empty, 2024-06-06 11:20:05
18,Closed,Empty, 2024-06-06 11:20:08
18,Closed,Empty, 2024-06-06 11:20:11
17,Closed,Empty, 2024-06-06 11:20:15
18,Closed,Empty, 2024-06-06 11:20:18
17,Closed,Empty, 2024-06-06 11:20:21
16,Closed,Empty, 2024-06-06 11:20:24
17,Closed,Empty, 2024-06-06 11:20:27
16,Closed,Empty, 2024-06-06 11:20:30
16,Closed,Empty, 2024-06-06 11:20:33
17,Closed,Empty, 2024-06-06 11:20:36
16,Closed,Empty, 2024-06-06 11:20:39
15,Closed,Empty, 2024-06-06 11:20:42
15,Closed,Empty, 2024-06-06 11:20:45
15,Closed,Empty, 2024-06-06 11:20:48
15,Closed,Empty, 2024-06-06 11:20:51
14,Closed,Empty, 2024-06-06 11:20:54
15,Closed,Empty, 2024-06-06 11:20:57
15,Closed,Empty, 2024-06-06 11:21:00
15,Closed,Empty, 2024-06-06 11:21:03
14,Closed,Empty, 2024-06-06 11:21:06
14,Closed,Empty, 2024-06-06 11:21:09
15,Closed,Empty, 2024-06-06 11:21:12
14,Closed,Empty, 2024-06-06 11:21:15
14,Closed,Empty, 2024-06-06 11:21:18
14,Closed,Empty, 2024-06-06 11:21:21
13,Closed,Empty, 2024-06-06 11:21:24
14,Closed,Empty, 2024-06-06 11:21:27
14,Closed,Empty, 2024-06-06 11:21:30
13,Closed,Empty, 2024-06-06 11:21:33
14,Closed,Empty, 2024-06-06 11:21:36
13,Closed,Empty, 2024-06-06 11:21:39
13,Closed,Empty, 2024-06-06 11:21:43
13,Closed,Empty, 2024-06-06 11:21:46
13,Closed,Full, 2024-06-06 11:21:49
12,Closed,Full, 2024-06-06 11:21:52
13,Closed,Full, 2024-06-06 11:21:55
13,Closed,Full, 2024-06-06 11:21:58
13,Closed,Full, 2024-06-06 11:22:01
13,Closed,Full, 2024-06-06 11:22:04
13,Closed,Empty, 2024-06-06 11:22:07
13,Closed,Full, 2024-06-06 11:22:10
13,Closed,Full, 2024-06-06 11:22:13
13,Closed,Empty, 2024-06-06 11:22:16
14,Closed,Empty, 2024-06-06 11:22:19
13,Closed,Empty, 2024-06-06 11:22:22
13,Closed,Empty, 2024-06-06 11:22:25
14,Closed,Empty, 2024-06-06 11:22:28
5,Closed,Empty, 2024-06-06 11:22:52
14,Closed,Empty, 2024-06-06 11:23:02
14,Closed,Empty, 2024-06-06 11:23:05
13,Closed,Empty, 2024-06-06 11:23:08
14,Closed,Empty, 2024-06-06 11:23:11
14,Closed,Empty, 2024-06-06 11:23:14
13,Closed,Empty, 2024-06-06 11:23:17
14,Closed,Empty, 2024-06-06 11:23:20
14,Closed,Empty, 2024-06-06 11:23:23
14,Closed,Empty, 2024-06-06 11:23:26
14,Closed,Empty, 2024-06-06 11:23:29
14,Closed,Empty, 2024-06-06 11:23:32
14,Closed,Empty, 2024-06-06 11:23:35
13,Closed,Empty, 2024-06-06 11:23:38
14,Closed,Empty, 2024-06-06 11:23:41
14,Closed,Empty, 2024-06-06 11:23:45
14,Closed,Empty, 2024-06-06 11:23:48
14,Closed,Empty, 2024-06-06 11:23:51
14,Closed,Empty, 2024-06-06 11:23:54
14,Closed,Empty, 2024-06-06 11:23:57
13,Closed,Empty, 2024-06-06 11:24:00
14,Closed,Empty, 2024-06-06 11:24:03
14,Closed,Empty, 2024-06-06 11:24:06
14,Closed,Empty, 2024-06-06 11:24:09
14,Closed,Empty, 2024-06-06 11:24:12
14,Closed,Empty, 2024-06-06 11:24:15
14,Closed,Empty, 2024-06-06 11:24:18
14,Closed,Empty, 2024-06-06 11:24:21
14,Closed,Empty, 2024-06-06 11:24:24
5,Closed,Empty, 2024-06-06 11:24:48
14,Closed,Empty, 2024-06-06 11:24:58
13,Closed,Empty, 2024-06-06 11:25:01
14,Closed,Empty, 2024-06-06 11:25:04
14,Closed,Empty, 2024-06-06 11:25:07
14,Closed,Empty, 2024-06-06 11:25:10
14,Closed,Empty, 2024-06-06 11:25:13
14,Closed,Empty, 2024-06-06 11:25:16
14,Closed,Empty, 2024-06-06 11:25:19
14,Closed,Empty, 2024-06-06 11:25:22
14,Closed,Empty, 2024-06-06 11:25:25
14,Closed,Empty, 2024-06-06 11:25:28
13,Closed,Empty, 2024-06-06 11:25:31
14,Closed,Empty, 2024-06-06 11:25:34
14,Closed,Empty, 2024-06-06 11:25:37
14,Closed,Empty, 2024-06-06 11:25:40
14,Closed,Empty, 2024-06-06 11:25:43
13,Closed,Empty, 2024-06-06 11:25:47
13,Closed,Empty, 2024-06-06 11:25:50
13,Closed,Full, 2024-06-06 11:25:53
14,Closed,Full, 2024-06-06 11:25:56
13,Closed,Full, 2024-06-06 11:25:59
13,Closed,Full, 2024-06-06 11:26:02
13,Closed,Empty, 2024-06-06 11:26:05
14,Closed,Full, 2024-06-06 11:26:08
13,Closed,Full, 2024-06-06 11:26:11
13,Closed,Empty, 2024-06-06 11:26:14
13,Closed,Full, 2024-06-06 11:26:17
13,Closed,Full, 2024-06-06 11:26:20
13,Closed,Full, 2024-06-06 11:26:23
13,Closed,Full, 2024-06-06 11:26:26
13,Closed,Empty, 2024-06-06 11:26:29
12,Closed,Full, 2024-06-06 11:26:32
13,Closed,Full, 2024-06-06 11:26:35
13,Closed,Full, 2024-06-06 11:26:38
13,Closed,Empty, 2024-06-06 11:26:41
13,Closed,Full, 2024-06-06 11:26:44
13,Closed,Full, 2024-06-06 11:26:47
14,Closed,Full, 2024-06-06 11:26:50
13,Closed,Empty, 2024-06-06 11:26:53
13,Closed,Full, 2024-06-06 11:26:56
13,Closed,Full, 2024-06-06 11:26:59
13,Closed,Empty, 2024-06-06 11:27:02
13,Closed,Full, 2024-06-06 11:27:05
13,Closed,Full, 2024-06-06 11:27:08
14,Closed,Full, 2024-06-06 11:27:11
14,Closed,Full, 2024-06-06 11:27:15
14,Closed,Full, 2024-06-06 11:27:18
13,Closed,Empty, 2024-06-06 11:27:21
13,Closed,Empty, 2024-06-06 11:27:24
14,Closed,Empty, 2024-06-06 11:27:27
14,Closed,Full, 2024-06-06 11:27:30
14,Closed,Empty, 2024-06-06 11:27:33
14,Closed,Empty, 2024-06-06 11:27:36
14,Closed,Empty, 2024-06-06 11:27:39
13,Closed,Empty, 2024-06-06 11:27:42
13,Closed,Empty, 2024-06-06 11:27:45
14,Closed,Empty, 2024-06-06 11:27:48
13,Closed,Empty, 2024-06-06 11:27:51
13,Closed,Empty, 2024-06-06 11:27:54
13,Closed,Empty, 2024-06-06 11:27:57
14,Closed,Empty, 2024-06-06 11:28:00
14,Closed,Empty, 2024-06-06 11:28:03
13,Closed,Empty, 2024-06-06 11:28:06
14,Closed,Empty, 2024-06-06 11:28:09
13,Closed,Empty, 2024-06-06 11:28:12
13,Closed,Empty, 2024-06-06 11:28:15
13,Closed,Empty, 2024-06-06 11:28:18
14,Closed,Empty, 2024-06-06 11:28:21
12,Closed,Empty, 2024-06-06 11:28:24
14,Closed,Empty, 2024-06-06 11:28:27
13,Closed,Empty, 2024-06-06 11:28:30
13,Closed,Empty, 2024-06-06 11:28:33
14,Closed,Empty, 2024-06-06 11:28:36
13,Closed,Empty, 2024-06-06 11:28:39
14,Closed,Empty, 2024-06-06 11:28:43
13,Closed,Empty, 2024-06-06 11:28:46
14,Closed,Empty, 2024-06-06 11:28:49
13,Closed,Full, 2024-06-06 11:28:52
13,Closed,Full, 2024-06-06 11:28:55
14,Closed,Empty, 2024-06-06 11:28:58
14,Closed,Empty, 2024-06-06 11:29:01
14,Closed,Full, 2024-06-06 11:29:04
13,Closed,Empty, 2024-06-06 11:29:07
13,Closed,Full, 2024-06-06 11:29:10
13,Closed,Empty, 2024-06-06 11:29:13
13,Closed,Full, 2024-06-06 11:29:16
13,Closed,Full, 2024-06-06 11:29:19
13,Closed,Full, 2024-06-06 11:29:22
13,Closed,Empty, 2024-06-06 11:29:25
13,Closed,Full, 2024-06-06 11:29:28
13,Closed,Full, 2024-06-06 11:29:31
9,Closed,Empty, 2024-06-06 11:29:55
13,Closed,Full, 2024-06-06 11:30:05
13,Closed,Full, 2024-06-06 11:30:08
13,Closed,Full, 2024-06-06 11:30:11
14,Closed,Full, 2024-06-06 11:30:14
13,Closed,Empty, 2024-06-06 11:30:17
13,Closed,Full, 2024-06-06 11:30:20
13,Closed,Full, 2024-06-06 11:30:23
13,Closed,Full, 2024-06-06 11:30:26
12,Closed,Empty, 2024-06-06 11:30:29
13,Closed,Full, 2024-06-06 11:30:32
14,Closed,Full, 2024-06-06 11:30:35
12,Closed,Full, 2024-06-06 11:30:38
13,Closed,Empty, 2024-06-06 11:30:41
13,Closed,Full, 2024-06-06 11:30:45
13,Closed,Full, 2024-06-06 11:30:48
13,Closed,Full, 2024-06-06 11:30:51
13,Closed,Empty, 2024-06-06 11:30:54
13,Closed,Full, 2024-06-06 11:30:57
13,Closed,Full, 2024-06-06 11:31:00
14,Closed,Full, 2024-06-06 11:31:03
13,Closed,Empty, 2024-06-06 11:31:06
13,Closed,Full, 2024-06-06 11:31:09
13,Closed,Full, 2024-06-06 11:31:12
13,Closed,Full, 2024-06-06 11:31:15
13,Closed,Empty, 2024-06-06 11:31:18
13,Closed,Full, 2024-06-06 11:31:21
13,Closed,Full, 2024-06-06 11:31:24
13,Closed,Full, 2024-06-06 11:31:27
12,Closed,Empty, 2024-06-06 11:31:30
13,Closed,Full, 2024-06-06 11:31:33
14,Closed,Full, 2024-06-06 11:31:36
13,Closed,Full, 2024-06-06 11:31:39
13,Closed,Empty, 2024-06-06 11:31:42
13,Closed,Full, 2024-06-06 11:31:45
13,Closed,Full, 2024-06-06 11:31:48
13,Closed,Full, 2024-06-06 11:31:51
13,Closed,Empty, 2024-06-06 11:31:54
13,Closed,Full, 2024-06-06 11:31:57
13,Closed,Full, 2024-06-06 11:32:00
14,Closed,Full, 2024-06-06 11:32:03
13,Closed,Empty, 2024-06-06 11:32:06
15,Closed,Full, 2024-06-06 11:32:09
13,Closed,Full, 2024-06-06 11:32:13
13,Closed,Full, 2024-06-06 11:32:16
13,Closed,Full, 2024-06-06 11:32:19
12,Closed,Empty, 2024-06-06 11:32:22
13,Closed,Full, 2024-06-06 11:32:25
13,Closed,Full, 2024-06-06 11:32:28
12,Closed,Empty, 2024-06-06 11:32:31
13,Closed,Full, 2024-06-06 11:32:34
13,Closed,Full, 2024-06-06 11:32:37
13,Closed,Full, 2024-06-06 11:32:40
13,Closed,Full, 2024-06-06 11:32:43
13,Closed,Empty, 2024-06-06 11:32:46
14,Closed,Full, 2024-06-06 11:32:49
13,Closed,Full, 2024-06-06 11:32:52
13,Closed,Full, 2024-06-06 11:32:55
13,Closed,Empty, 2024-06-06 11:32:58
14,Closed,Full, 2024-06-06 11:33:01
13,Closed,Full, 2024-06-06 11:33:04
13,Closed,Full, 2024-06-06 11:33:07
13,Closed,Empty, 2024-06-06 11:33:10
13,Closed,Full, 2024-06-06 11:33:13
13,Closed,Full, 2024-06-06 11:33:16
13,Closed,Full, 2024-06-06 11:33:19
12,Closed,Empty, 2024-06-06 11:33:22
13,Closed,Full, 2024-06-06 11:33:25
14,Closed,Full, 2024-06-06 11:33:28
13,Closed,Full, 2024-06-06 11:33:31
13,Closed,Empty, 2024-06-06 11:33:34
13,Closed,Full, 2024-06-06 11:33:37
14,Closed,Full, 2024-06-06 11:33:41
13,Closed,Full, 2024-06-06 11:33:44
13,Closed,Full, 2024-06-06 11:33:47
13,Closed,Empty, 2024-06-06 11:33:50
13,Closed,Full, 2024-06-06 11:33:53
13,Closed,Full, 2024-06-06 11:33:56
13,Closed,Full, 2024-06-06 11:33:59
13,Closed,Empty, 2024-06-06 11:34:02
13,Closed,Full, 2024-06-06 11:34:05
14,Closed,Full, 2024-06-06 11:34:08
13,Closed,Full, 2024-06-06 11:34:11
12,Closed,Empty, 2024-06-06 11:34:14
13,Closed,Full, 2024-06-06 11:34:17
14,Closed,Full, 2024-06-06 11:34:20
13,Closed,Full, 2024-06-06 11:34:23
13,Closed,Full, 2024-06-06 11:34:26
13,Closed,Empty, 2024-06-06 11:34:29
13,Closed,Full, 2024-06-06 11:34:32
13,Closed,Full, 2024-06-06 11:34:35
13,Closed,Empty, 2024-06-06 11:34:38
13,Closed,Full, 2024-06-06 11:34:41
13,Closed,Full, 2024-06-06 11:34:44
13,Closed,Full, 2024-06-06 11:34:47
13,Closed,Full, 2024-06-06 11:34:50
14,Closed,Empty, 2024-06-06 11:34:53
1,Closed,Full, 2024-06-06 11:35:18
13,Closed,Full, 2024-06-06 11:35:27
12,Closed,Full, 2024-06-06 11:35:30
12,Closed,Full, 2024-06-06 11:35:33
5,Closed,Full, 2024-06-06 11:35:58
11,Closed,Full, 2024-06-06 11:36:01
12,Closed,Full, 2024-06-06 11:36:10
13,Closed,Full, 2024-06-06 11:36:14
14,Closed,Full, 2024-06-06 11:36:17
13,Closed,Full, 2024-06-06 11:36:20
14,Closed,Full, 2024-06-06 11:36:23
13,Closed,Empty, 2024-06-06 11:36:26
5,Closed,Empty, 2024-06-06 12:36:36
14,Closed,Empty, 2024-06-06 12:36:45
13,Closed,Empty, 2024-06-06 12:36:48
13,Closed,Empty, 2024-06-06 12:36:51
13,Closed,Empty, 2024-06-06 12:36:54
13,Closed,Empty, 2024-06-06 12:36:57
13,Closed,Empty, 2024-06-06 12:37:00
13,Closed,Empty, 2024-06-06 12:37:04
14,Closed,Empty, 2024-06-06 12:37:07
13,Closed,Empty, 2024-06-06 12:37:10
13,Closed,Empty, 2024-06-06 12:37:13
13,Closed,Empty, 2024-06-06 12:37:16
13,Closed,Empty, 2024-06-06 12:37:19
13,Closed,Empty, 2024-06-06 12:37:22
13,Closed,Empty, 2024-06-06 12:37:25
13,Closed,Empty, 2024-06-06 12:37:28
13,Closed,Empty, 2024-06-06 12:37:31
14,Closed,Empty, 2024-06-06 12:37:34
13,Closed,Empty, 2024-06-06 12:37:37
13,Closed,Empty, 2024-06-06 12:37:40
13,Closed,Empty, 2024-06-06 12:37:43
13,Closed,Empty, 2024-06-06 12:37:46
14,Closed,Empty, 2024-06-06 12:37:49
13,Closed,Empty, 2024-06-06 12:37:52
13,Closed,Empty, 2024-06-06 12:37:55
13,Closed,Empty, 2024-06-06 12:37:58
13,Closed,Empty, 2024-06-06 12:38:01
13,Closed,Empty, 2024-06-06 12:38:04
13,Closed,Empty, 2024-06-06 12:38:07
14,Closed,Empty, 2024-06-06 12:38:10
13,Closed,Empty, 2024-06-06 12:38:13
13,Closed,Empty, 2024-06-06 12:38:16
13,Closed,Empty, 2024-06-06 12:38:19
13,Closed,Empty, 2024-06-06 12:38:22
14,Closed,Empty, 2024-06-06 12:38:25
13,Closed,Empty, 2024-06-06 12:57:52
13,Closed,Empty, 2024-06-06 12:57:55
13,Closed,Empty, 2024-06-06 12:57:58
13,Closed,Empty, 2024-06-06 12:58:01
13,Closed,Empty, 2024-06-06 12:58:04
13,Closed,Empty, 2024-06-06 12:58:07
13,Closed,Empty, 2024-06-06 12:58:10
12,Closed,Empty, 2024-06-06 12:58:13
13,Closed,Empty, 2024-06-06 12:58:16
13,Closed,Empty, 2024-06-06 12:58:19
13,Closed,Empty, 2024-06-06 12:58:22
13,Closed,Empty, 2024-06-06 12:58:25
13,Closed,Empty, 2024-06-06 12:58:28
13,Closed,Empty, 2024-06-06 12:58:31
13,Closed,Empty, 2024-06-06 12:58:34
13,Closed,Empty, 2024-06-06 12:58:37
13,Closed,Empty, 2024-06-06 12:58:40
13,Closed,Empty, 2024-06-06 12:58:43
13,Closed,Empty, 2024-06-06 12:58:46
13,Closed,Empty, 2024-06-06 12:58:49
13,Closed,Empty, 2024-06-06 12:58:52
14,Closed,Empty, 2024-06-06 12:58:55
13,Closed,Empty, 2024-06-06 12:58:58
13,Closed,Empty, 2024-06-06 12:59:02
13,Closed,Empty, 2024-06-06 12:59:05
14,Closed,Empty, 2024-06-06 12:59:08
13,Closed,Empty, 2024-06-06 12:59:11
13,Closed,Empty, 2024-06-06 12:59:14
13,Closed,Empty, 2024-06-06 12:59:17
13,Closed,Empty, 2024-06-06 12:59:20
13,Closed,Empty, 2024-06-06 12:59:23
13,Closed,Empty, 2024-06-06 12:59:26
13,Closed,Empty, 2024-06-06 12:59:29
13,Closed,Empty, 2024-06-06 12:59:32
13,Closed,Empty, 2024-06-06 12:59:35
13,Closed,Empty, 2024-06-06 12:59:38
13,Closed,Empty, 2024-06-06 12:59:41
13,Closed,Empty, 2024-06-06 12:59:44
13,Closed,Empty, 2024-06-06 12:59:47
13,Closed,Empty, 2024-06-06 12:59:50
13,Closed,Empty, 2024-06-06 12:59:53
13,Closed,Empty, 2024-06-06 12:59:56
14,Closed,Empty, 2024-06-06 12:59:59
13,Closed,Empty, 2024-06-06 13:00:02
13,Closed,Empty, 2024-06-06 13:00:05
13,Closed,Empty, 2024-06-06 13:00:08
13,Closed,Empty, 2024-06-06 13:00:11
14,Closed,Empty, 2024-06-06 13:00:14
13,Closed,Empty, 2024-06-06 13:00:17
14,Closed,Empty, 2024-06-06 13:00:20
13,Closed,Empty, 2024-06-06 13:00:23
13,Closed,Empty, 2024-06-06 13:00:26
13,Closed,Empty, 2024-06-06 13:00:30
13,Closed,Empty, 2024-06-06 13:00:33
13,Closed,Empty, 2024-06-06 13:00:36
13,Closed,Empty, 2024-06-06 13:00:39
13,Closed,Empty, 2024-06-06 13:00:42
13,Closed,Empty, 2024-06-06 13:00:45
14,Closed,Empty, 2024-06-06 13:00:48
13,Closed,Empty, 2024-06-06 13:00:51
13,Closed,Empty, 2024-06-06 13:00:54
13,Closed,Empty, 2024-06-06 13:00:57
13,Closed,Empty, 2024-06-06 13:01:00
13,Closed,Empty, 2024-06-06 13:01:03
13,Closed,Empty, 2024-06-06 13:01:06
14,Closed,Empty, 2024-06-06 13:01:09
13,Closed,Empty, 2024-06-06 13:01:12
13,Closed,Empty, 2024-06-06 13:01:15
13,Closed,Empty, 2024-06-06 13:01:18
13,Closed,Empty, 2024-06-06 13:01:21
14,Closed,Empty, 2024-06-06 13:01:24
13,Closed,Empty, 2024-06-06 13:01:27
14,Closed,Empty, 2024-06-06 13:01:30
13,Closed,Empty, 2024-06-06 13:01:33
13,Closed,Empty, 2024-06-06 13:01:36
13,Closed,Empty, 2024-06-06 13:01:39
13,Closed,Empty, 2024-06-06 13:01:42
13,Closed,Empty, 2024-06-06 13:01:45
13,Closed,Empty, 2024-06-06 13:01:48
14,Closed,Empty, 2024-06-06 13:01:51
13,Closed,Empty, 2024-06-06 13:01:54
13,Closed,Empty, 2024-06-06 13:01:58
13,Closed,Empty, 2024-06-06 13:02:01
13,Closed,Empty, 2024-06-06 13:02:04
13,Closed,Empty, 2024-06-06 13:02:07
13,Closed,Empty, 2024-06-06 13:02:10
14,Closed,Empty, 2024-06-06 13:02:13
13,Closed,Empty, 2024-06-06 13:02:16
13,Closed,Empty, 2024-06-06 13:02:19
13,Closed,Empty, 2024-06-06 13:02:22
13,Closed,Empty, 2024-06-06 13:02:25
13,Closed,Empty, 2024-06-06 13:02:28
13,Closed,Empty, 2024-06-06 13:02:31
13,Closed,Empty, 2024-06-06 13:02:34
13,Closed,Empty, 2024-06-06 13:02:37
14,Closed,Empty, 2024-06-06 13:02:40
6,Closed,Empty, 2024-06-06 13:03:04
13,Closed,Empty, 2024-06-06 13:03:14
13,Closed,Empty, 2024-06-06 13:03:17
13,Closed,Empty, 2024-06-06 13:03:20
13,Closed,Empty, 2024-06-06 13:03:23
13,Closed,Empty, 2024-06-06 13:03:26
4,Closed,Empty, 2024-06-06 13:03:50
13,Closed,Empty, 2024-06-06 13:04:00
13,Closed,Empty, 2024-06-06 13:04:03
15,Closed,Empty, 2024-06-06 13:04:06
13,Closed,Empty, 2024-06-06 13:04:09
13,Closed,Empty, 2024-06-06 13:04:12
13,Closed,Empty, 2024-06-06 13:04:15
13,Closed,Empty, 2024-06-06 13:04:18
13,Closed,Empty, 2024-06-06 13:04:21
13,Closed,Empty, 2024-06-06 13:04:24
14,Closed,Empty, 2024-06-06 13:04:27
13,Closed,Empty, 2024-06-06 13:04:31
13,Closed,Empty, 2024-06-06 13:04:34
13,Closed,Empty, 2024-06-06 13:04:37
13,Closed,Empty, 2024-06-06 13:04:40
13,Closed,Empty, 2024-06-06 13:04:43
13,Closed,Empty, 2024-06-06 13:04:46
14,Closed,Empty, 2024-06-06 13:04:49
13,Closed,Empty, 2024-06-06 13:04:52
13,Closed,Empty, 2024-06-06 13:04:55
13,Closed,Empty, 2024-06-06 13:04:58
13,Closed,Empty, 2024-06-06 13:05:01
13,Closed,Empty, 2024-06-06 13:05:04
13,Closed,Empty, 2024-06-06 13:05:07
14,Closed,Empty, 2024-06-06 13:05:10
13,Closed,Empty, 2024-06-06 13:05:13
13,Closed,Empty, 2024-06-06 13:05:16
13,Closed,Empty, 2024-06-06 13:05:19
13,Closed,Empty, 2024-06-06 13:05:22
13,Closed,Empty, 2024-06-06 13:05:25
13,Closed,Empty, 2024-06-06 13:05:28
13,Closed,Empty, 2024-06-06 13:05:31
13,Closed,Empty, 2024-06-06 13:05:34
13,Closed,Empty, 2024-06-06 13:05:37
14,Closed,Empty, 2024-06-06 13:05:40
13,Closed,Empty, 2024-06-06 13:05:43
13,Closed,Empty, 2024-06-06 13:05:46
13,Closed,Empty, 2024-06-06 13:05:49
13,Closed,Empty, 2024-06-06 13:05:52
13,Closed,Empty, 2024-06-06 13:05:55
